image_name,BoxesString
005180.png,84 46 99 58
009376.png,20 21 38 39
001898.png,4 89 16 101
000970.png,82 3 95 17
007856.png,5 99 15 109
009661.png,12 111 26 125
003532.png,9 65 20 76
008609.png,36 50 50 65
008425.png,25 22 38 35
008991.png,0 107 20 128
001412.png,59 70 75 86
002942.png,88 84 107 98
003141.png,0 25 20 44
006134.png,39 30 53 45
005869.png,75 98 89 115
007184.png,7 42 24 57
007038.png,28 20 43 36
002633.png,19 69 33 83
003097.png,20 23 32 37
007520.png,63 96 76 110
005643.png,109 82 122 94
002734.png,23 22 38 38
003434.png,53 59 69 75
003944.png,58 34 78 52
000249.png,32 104 44 116
008894.png,110 59 126 75
000916.png,3 109 17 127
002802.png,111 86 125 100
008275.png,68 22 82 37
009712.png,29 113 39 123
005407.png,8 56 23 70
007837.png,86 38 104 54
000829.png,34 22 49 35
001582.png,1 64 19 82
003244.png,59 67 72 77
006561.png,36 41 52 55
000211.png,109 83 127 104
004886.png,108 80 120 95
007221.png,81 56 92 67
007191.png,111 98 125 114
009599.png,44 97 63 116
001641.png,112 85 124 96
003318.png,89 100 101 113
003272.png,103 113 114 123
007459.png,32 86 44 97
009039.png,110 72 126 88
007678.png,43 57 64 74
008876.png,112 78 124 89
002228.png,39 73 51 84
001531.png,13 88 23 98
003168.png,53 43 68 57
003182.png,89 69 99 80
001797.png,112 9 124 23
005107.png,9 86 23 100
009096.png,87 36 103 52
008344.png,22 51 34 63
007537.png,22 104 37 117
009944.png,67 98 81 114;0 102 10 112;54 115 64 125
007166.png,75 53 86 64
006562.png,14 37 27 50
001246.png,4 36 16 52
000001.png,38 4 50 16
004022.png,4 55 16 66
002055.png,53 20 70 37
000093.png,69 74 81 87
003303.png,92 7 103 17
009775.png,33 31 49 43
001818.png,99 48 118 64
000848.png,36 54 56 76
000262.png,43 60 58 76
003805.png,103 4 115 16
002248.png,4 87 16 101
008183.png,74 58 85 69
009452.png,91 72 104 88
008455.png,73 88 89 104
004858.png,109 57 122 73
008437.png,39 96 57 114
004201.png,34 53 53 75
006316.png,85 98 97 112
007253.png,96 37 113 54
004296.png,31 29 44 43
002729.png,78 83 95 98
003946.png,94 50 108 64
000199.png,53 2 66 18
003659.png,4 100 16 111
002566.png,94 92 107 105
008785.png,100 83 111 93
003579.png,25 25 38 37
002555.png,48 65 59 76
006838.png,64 81 76 94
008117.png,66 107 88 128
001176.png,105 85 119 99
003257.png,35 21 52 39
009346.png,82 27 98 43
005837.png,93 111 107 125
007625.png,30 47 46 63
000869.png,31 105 49 122
001127.png,20 67 36 80
005216.png,32 82 44 94
000818.png,101 16 115 31
006305.png,19 10 30 21
000539.png,106 102 124 120
009869.png,59 31 73 45
001510.png,27 63 45 80
005370.png,86 86 98 97
002911.png,13 95 31 108
008123.png,60 12 73 25
007787.png,14 65 24 75
007635.png,5 109 25 127
002406.png,45 108 58 120
004962.png,4 111 20 125
003923.png,88 12 108 30
009315.png,11 112 22 124
005749.png,20 72 35 87
000715.png,81 5 94 17
003437.png,93 90 111 110
007186.png,5 19 16 30
005311.png,26 42 36 53
009733.png,110 35 126 53
009044.png,19 72 32 88
009267.png,66 46 82 67
007134.png,75 39 92 57
006691.png,83 88 97 100
006997.png,3 84 17 99
009621.png,76 78 88 89
008700.png,83 56 98 71
002917.png,45 77 58 93
007641.png,80 37 97 54
000852.png,96 105 107 116
006703.png,49 30 66 47
002759.png,111 50 125 66
004770.png,92 44 111 58
007397.png,30 68 49 84
008044.png,63 3 78 17
007739.png,107 26 121 38
008962.png,45 72 55 82
004110.png,46 50 60 65
002078.png,84 14 101 28
007860.png,100 53 113 67
005297.png,66 28 82 42
008359.png,107 31 125 48
001251.png,53 94 70 109
007619.png,4 47 16 59
006514.png,80 55 90 65
007429.png,4 36 16 47
009727.png,113 87 123 97
006754.png,2 73 18 88
005789.png,35 46 46 56
005808.png,43 21 57 35
002206.png,72 105 88 125
002235.png,113 113 123 123
003049.png,13 110 23 120
006778.png,78 56 97 71
001019.png,54 105 65 116
001431.png,95 54 110 68
001273.png,44 99 56 111
008874.png,40 99 57 114
003160.png,28 27 40 40
005480.png,3 42 17 56
009213.png,44 29 60 42
001446.png,103 13 113 23
005403.png,16 33 31 47
005206.png,111 105 125 116
007415.png,79 45 93 59
001521.png,108 113 119 123
004069.png,33 60 51 75
006953.png,84 82 96 94
001199.png,3 79 20 93
007308.png,50 33 63 51
003261.png,69 49 81 62
000399.png,93 21 103 31
003274.png,25 20 42 40
001840.png,63 39 76 54
003005.png,40 92 51 103
003973.png,3 104 17 117
004038.png,14 77 29 92
005553.png,29 85 39 95
002793.png,20 32 33 45
009046.png,76 62 88 74
008353.png,113 66 123 77
004268.png,5 48 15 58
000357.png,17 58 29 72
001743.png,10 43 27 59
004006.png,4 111 16 125
004462.png,72 44 86 58
008122.png,47 81 61 97
001399.png,37 46 55 60
001083.png,28 1 44 19
001283.png,3 21 17 35
007410.png,110 111 124 125
002792.png,49 112 60 124
003368.png,70 53 85 67
002684.png,28 10 42 25
005600.png,91 112 103 123
009013.png,5 72 15 82
006075.png,81 112 94 124
001023.png,21 28 37 45
004778.png,36 5 46 15
004969.png,46 16 60 30
004415.png,15 111 26 124
004115.png,78 112 92 124
001259.png,81 78 95 90
009215.png,77 2 90 18
008840.png,66 2 86 24
000480.png,16 84 33 97
004952.png,77 88 90 101
003917.png,26 70 43 86
003748.png,6 82 20 95
002062.png,29 31 47 46
005802.png,76 3 88 17
004460.png,47 27 57 37
002850.png,62 44 74 56
003256.png,39 9 50 19
002069.png,21 107 31 117
007158.png,66 99 79 112
006109.png,111 100 125 116
004505.png,58 15 70 27
009113.png,55 76 72 97
000654.png,4 87 16 100
006012.png,45 52 55 62
008761.png,69 5 81 15
001479.png,113 78 123 88
005519.png,74 3 85 16
003680.png,42 19 55 31
008624.png,67 112 78 125
007866.png,101 111 112 125
009407.png,112 41 124 53
003330.png,113 5 123 15
001798.png,7 100 21 113
002311.png,9 72 24 85
000191.png,7 101 19 113
001580.png,104 2 120 18
005021.png,109 1 126 19
001322.png,102 108 117 124
002714.png,96 6 112 23
003281.png,110 67 126 83
007715.png,95 10 106 21
004251.png,1 89 19 107
002925.png,58 30 73 45
006257.png,4 85 16 97
004907.png,74 99 84 110
008238.png,111 24 125 41
008882.png,5 50 15 61
000525.png,105 92 118 106
009078.png,73 1 88 19
001265.png,112 105 124 116
001831.png,93 111 105 125
006735.png,20 42 30 53
002952.png,36 53 54 70
005537.png,20 113 31 123
007888.png,61 65 79 80
009189.png,36 112 47 124
001836.png,21 13 33 26
009938.png,109 52 119 62;9 70 21 82;115 78 127 94
002731.png,94 34 107 49
000743.png,97 22 107 33
002607.png,99 108 110 118
000648.png,112 58 124 73
005310.png,11 93 21 103
009023.png,1 38 19 55
008099.png,4 92 16 104
003213.png,71 113 81 123
009785.png,34 29 46 41
003175.png,110 11 126 25
001714.png,75 82 94 99
005744.png,50 76 63 88
007495.png,4 70 16 82
007956.png,37 68 52 83
008181.png,72 22 83 32
007895.png,8 107 21 119
007759.png,98 24 114 40
008025.png,58 67 71 80
001830.png,98 71 116 90
008084.png,12 55 26 69
009577.png,79 81 94 98
009364.png,69 72 79 83
008533.png,99 28 110 40
009404.png,83 103 101 119
005128.png,49 30 65 44
005234.png,8 4 24 16
006897.png,95 24 111 41
008715.png,96 33 107 43
008222.png,27 50 39 62
000155.png,110 69 126 86
005659.png,108 107 120 119
004314.png,76 23 89 36
003031.png,4 89 17 102
009292.png,111 94 122 107
001668.png,84 53 103 70
002616.png,91 110 111 126
008983.png,47 99 57 110
007874.png,3 61 17 76
000697.png,76 12 90 25
007354.png,14 73 29 88
000651.png,22 5 32 15
008097.png,26 44 39 58
006328.png,21 66 41 85
002858.png,58 9 72 24
005207.png,82 56 92 66
005656.png,60 1 79 19
004849.png,6 16 28 32
007265.png,32 19 44 31
006003.png,110 5 120 15
001540.png,109 28 127 43
001752.png,103 49 124 69
003153.png,2 73 18 86
005625.png,4 38 16 52
003372.png,39 95 50 106
002010.png,70 67 87 85
001187.png,55 82 68 95
002710.png,80 106 92 117
000765.png,108 96 128 115
000580.png,90 23 104 38
005162.png,106 71 117 82
005309.png,86 63 98 75
004540.png,82 19 92 29
006987.png,60 17 70 28
009576.png,96 24 113 38
009493.png,112 83 124 97
009952.png,35 28 45 42;87 50 99 62;59 82 73 96
004803.png,8 3 22 17
009455.png,9 74 21 86
008749.png,76 48 88 59
000277.png,35 30 50 47
007006.png,45 32 58 44
009610.png,18 80 34 97
008981.png,112 78 124 90
009683.png,22 90 42 111
000244.png,107 40 123 59
002299.png,54 17 66 29
003927.png,91 111 105 125
000238.png,104 24 117 35
003184.png,103 35 115 48
004831.png,99 92 109 104
000355.png,43 57 59 70
001737.png,38 59 48 69
007246.png,94 106 105 117
005893.png,67 56 84 72
004715.png,59 68 70 79
004572.png,8 111 25 125
009596.png,97 89 114 106
003193.png,15 113 25 123
001741.png,59 76 70 87
005442.png,103 48 118 61
006366.png,91 41 101 52
009640.png,19 107 33 121
008952.png,96 4 117 22
005667.png,24 26 35 36
000911.png,73 69 89 84
008016.png,82 31 93 43
003935.png,3 87 19 103
002079.png,63 75 74 86
006830.png,69 99 90 114
001585.png,71 56 87 72
001018.png,51 78 65 94
009908.png,0 6 13 22;70 9 82 21;104 92 116 104
002582.png,65 93 77 105
000903.png,52 24 63 36
007359.png,69 69 79 79
002872.png,91 41 107 57
001763.png,24 59 34 69
005218.png,70 31 84 44
001635.png,85 49 95 59
006626.png,51 30 62 41
001451.png,22 28 38 44
004614.png,81 17 95 32
007393.png,112 89 124 100
002568.png,62 103 73 114
009867.png,5 108 15 118
009511.png,55 8 66 19
001517.png,9 28 19 38
009914.png,53 0 67 9;69 87 83 101;36 98 46 110
008170.png,67 113 77 123
006961.png,74 7 85 17
005712.png,111 15 125 28
005295.png,41 62 56 76
008393.png,37 94 53 111
004244.png,31 3 44 17
006727.png,96 22 107 32
009229.png,44 44 54 54
005173.png,73 107 89 124
008205.png,97 29 114 50
009443.png,4 3 16 17
000756.png,91 45 101 56
009795.png,6 98 20 113
006849.png,41 112 54 124
000571.png,45 45 57 56
001705.png,64 100 79 116
003649.png,3 45 23 63
002152.png,52 3 69 17
001639.png,3 43 17 59
008750.png,19 70 41 90
002384.png,107 109 120 120
000335.png,96 112 108 124
002409.png,41 44 54 56
006864.png,63 107 76 123
009456.png,76 5 86 15
006362.png,60 83 78 104
003148.png,101 80 114 96
007623.png,89 44 104 58
001913.png,107 107 119 121
009129.png,45 108 61 128
009501.png,4 97 16 111
007490.png,76 7 90 21
007082.png,112 40 124 51
004000.png,99 66 111 79
003696.png,4 7 16 21
007324.png,4 28 17 42
000605.png,47 101 58 112
008119.png,32 74 51 91
002454.png,111 98 125 112
009193.png,39 83 51 96
002449.png,3 41 19 59
007208.png,62 65 75 79
001867.png,47 52 60 64
002671.png,79 92 89 102
004680.png,1 108 19 128
008098.png,6 19 20 30
003351.png,55 26 68 40
009954.png,57 65 73 81;6 74 16 84;113 105 127 119
004543.png,106 19 120 35
005239.png,56 4 66 16
001318.png,111 53 125 73
004120.png,8 97 20 108
006807.png,88 59 103 74
000768.png,50 4 64 16
005146.png,10 2 25 18
009449.png,7 66 27 82
006668.png,78 7 95 24
006095.png,59 12 78 31
001655.png,19 79 35 95
001324.png,45 20 58 32
004661.png,65 29 85 49
001732.png,17 73 30 85
009309.png,79 84 91 98
001308.png,5 105 15 115
008458.png,111 106 124 119
003134.png,78 5 91 18
001555.png,96 98 113 116
001263.png,35 90 47 102
002986.png,92 91 108 107
005747.png,9 77 21 89
002044.png,108 35 128 49
009302.png,31 85 42 96
008387.png,113 4 123 16
003027.png,34 0 54 20
001418.png,111 110 124 124
001402.png,30 56 43 69
001054.png,8 35 19 45
004983.png,70 57 85 72
000501.png,34 31 49 46
005498.png,48 28 63 47
005085.png,60 71 72 82
001929.png,72 12 82 22
004626.png,95 5 106 15
008640.png,6 20 19 33
002060.png,21 3 36 19
004574.png,96 3 112 17
004529.png,12 35 31 54
006960.png,25 31 39 46
004126.png,93 24 103 34
002961.png,67 15 77 26
000044.png,110 30 126 45
003462.png,88 27 101 41
006558.png,39 26 53 38
008509.png,21 10 37 23
000655.png,91 31 105 46
001312.png,34 7 52 24
009326.png,0 48 20 66
002281.png,97 8 108 19
005328.png,32 56 44 67
008832.png,97 20 114 37
007141.png,76 66 89 82
000734.png,92 112 105 124
004701.png,2 54 18 69
003273.png,69 56 79 66
000838.png,80 12 90 22
004824.png,24 15 42 31
002031.png,30 4 41 16
003433.png,66 4 77 16
001729.png,49 2 67 18
009731.png,49 113 60 123
001245.png,113 52 123 62
005255.png,16 90 29 106
000961.png,73 24 91 44
006240.png,111 87 121 97
001331.png,110 19 126 35
004008.png,109 22 127 40
000176.png,42 106 61 125
002708.png,9 98 23 113
001744.png,102 60 114 71
002907.png,13 95 26 109
004335.png,5 86 15 97
002780.png,110 101 126 118
003323.png,29 79 44 94
004740.png,101 63 111 74
009158.png,58 14 72 26
009906.png,95 30 109 40;45 76 61 86;41 84 55 96
006405.png,23 32 35 46
006340.png,49 93 63 108
006410.png,9 51 23 65
001112.png,3 109 17 127
007634.png,63 87 75 97
008697.png,13 68 32 85
000184.png,14 67 31 83
004343.png,15 48 26 59
005089.png,31 3 46 21
008060.png,64 74 74 84
005638.png,57 5 73 24
003482.png,3 15 17 30
002723.png,74 20 84 31
009862.png,108 26 128 47
005818.png,76 51 86 61
008445.png,112 16 123 27
009496.png,88 22 99 33
007595.png,27 23 41 41
005141.png,3 85 17 99
004092.png,77 65 91 83
009244.png,105 57 122 72
000987.png,87 113 98 123
002606.png,102 80 112 90
009093.png,26 5 36 15
009928.png,14 21 24 33;33 111 43 121;54 113 64 123
000230.png,49 87 64 105
007531.png,48 109 66 127
009319.png,54 109 68 127
003618.png,11 41 32 58
009233.png,10 59 21 70
005139.png,11 27 29 43
004516.png,3 30 17 42
008523.png,102 93 116 105
006741.png,9 36 23 49
003713.png,95 1 113 19
003745.png,67 93 80 108
007435.png,8 92 18 102
001469.png,112 64 124 79
000702.png,112 61 124 72
006832.png,110 42 126 58
008144.png,12 111 26 125
001275.png,83 88 95 100
003664.png,109 31 127 49
009615.png,98 4 117 24
009801.png,61 15 74 28
009412.png,108 97 119 109
001842.png,49 47 59 57
008511.png,34 96 47 109
003277.png,112 9 124 22
009783.png,16 90 32 106
007735.png,71 0 88 20
002595.png,0 109 20 126
001933.png,102 105 116 119
002977.png,73 65 89 81
002523.png,14 110 30 126
007178.png,83 112 97 124
005960.png,110 73 126 90
000254.png,7 33 20 47
005042.png,7 21 21 37
007713.png,103 1 121 19
001226.png,14 98 29 114
004863.png,88 105 109 126
002813.png,113 90 123 100
003024.png,88 4 110 24
006609.png,24 12 43 30
006659.png,94 91 106 106
007935.png,4 75 16 87
000065.png,13 76 26 89
008510.png,50 2 68 18
001340.png,48 16 63 31
009133.png,79 112 90 124
000003.png,76 109 92 127
000337.png,111 27 125 41
002196.png,40 2 56 18
006370.png,2 111 18 125
005733.png,16 112 29 124
000271.png,41 85 52 99
002885.png,18 48 31 60
005911.png,111 12 125 26
006502.png,67 98 86 114
004152.png,43 47 55 59
006936.png,17 37 31 52
008366.png,30 40 41 51
001500.png,1 109 19 127
002547.png,14 35 25 46
003340.png,104 80 121 95
002271.png,93 82 105 96
008666.png,26 103 38 115
005787.png,87 11 99 22
005627.png,104 2 122 18
005745.png,89 6 99 17
003126.png,76 95 96 112
008092.png,43 5 59 18
008216.png,112 24 124 36
001637.png,71 29 81 39
000497.png,62 86 75 99
003598.png,3 70 17 82
004490.png,67 4 84 19
006175.png,71 112 84 124
003672.png,21 41 35 53
008819.png,79 103 89 113
002966.png,13 110 26 126
008289.png,50 72 67 85
003423.png,72 37 86 49
005060.png,48 67 61 80
006159.png,67 108 78 118
003943.png,109 78 123 93
007404.png,64 77 80 93
002852.png,41 71 53 85
005909.png,93 77 106 91
008751.png,2 75 18 94
006459.png,75 5 86 15
003617.png,60 28 75 40
005433.png,30 4 41 16
007795.png,5 100 15 111
002432.png,12 6 26 21
006289.png,3 79 17 92
000424.png,47 112 61 124
004927.png,10 19 21 30
003800.png,110 38 126 56
008736.png,37 111 50 125
004139.png,68 38 79 49
009873.png,56 112 68 124
004558.png,80 112 92 124
008080.png,96 87 110 101
007497.png,51 110 63 122
008194.png,109 30 127 49
008610.png,11 94 22 106
005528.png,90 109 111 127
003200.png,109 6 123 23
000542.png,69 51 79 61
006744.png,35 58 51 75
003033.png,40 29 56 44
006550.png,0 66 20 82
001687.png,4 25 16 36
008745.png,9 12 19 22
000846.png,80 11 90 21
006184.png,62 45 74 59
007053.png,49 17 63 31
009195.png,47 57 58 68
001143.png,57 22 72 38
002563.png,51 7 64 21
005848.png,6 61 16 72
001504.png,86 8 97 19
001462.png,97 30 108 41
009827.png,19 7 30 17
006901.png,35 106 52 122
006974.png,61 36 72 48
008220.png,4 69 16 79
007670.png,42 41 58 57
000188.png,73 106 83 117
006432.png,69 113 80 123
007629.png,71 71 85 84
005392.png,13 21 26 35
007147.png,78 18 99 36
008800.png,44 110 60 126
002538.png,69 92 81 103
004175.png,38 80 52 93
002264.png,111 35 125 50
006317.png,51 71 61 81
004403.png,51 65 65 77
004615.png,69 99 81 112
009424.png,72 52 83 65
009984.png,72 32 82 42;63 64 73 74;116 72 128 84
000796.png,60 46 72 59
000763.png,22 108 32 118
001865.png,43 1 61 19
003750.png,108 66 128 86
002700.png,6 13 19 25
006439.png,111 44 125 59
005282.png,74 45 84 57
006993.png,43 4 56 16
008355.png,17 1 35 19
004397.png,37 37 54 54
003344.png,80 47 93 60
006321.png,22 113 32 123
002861.png,59 98 69 109
007530.png,58 5 68 15
004541.png,13 76 28 91
009295.png,30 29 42 43
007602.png,40 113 50 123
009329.png,112 4 124 16
007352.png,67 5 79 15
007336.png,113 84 123 95
009323.png,36 57 51 72
003910.png,8 20 20 33
003305.png,82 14 94 27
000005.png,78 37 93 51
009888.png,9 37 21 48
004358.png,104 5 116 15
006512.png,39 80 50 90
009881.png,5 5 15 15
009926.png,114 11 126 21;96 66 108 76;107 67 119 79
000006.png,101 48 112 58
001190.png,5 19 15 29
003994.png,54 82 67 98
005176.png,34 73 45 85
008601.png,25 23 38 36
003308.png,47 111 61 125
006473.png,64 37 84 54
002131.png,1 87 19 105
001391.png,51 7 66 24
001466.png,110 26 124 39
004295.png,56 68 70 83
002101.png,112 82 124 95
002096.png,66 4 77 16
002169.png,87 110 99 122
005835.png,76 111 89 125
002736.png,66 69 82 84
002945.png,60 71 75 88
004104.png,66 103 78 115
003794.png,16 4 29 18
000396.png,31 47 43 59
001916.png,67 64 85 82
004995.png,38 73 50 85
008053.png,49 59 64 72
002128.png,3 32 17 46
006765.png,104 50 122 67
009194.png,38 36 54 51
000214.png,6 64 24 82
006536.png,95 83 109 98
009985.png,116 0 126 11;54 96 64 106;38 112 52 122
005569.png,38 58 55 76
008589.png,55 34 68 46
005568.png,31 103 49 119
009580.png,97 43 113 64
009332.png,75 17 88 30
004070.png,46 45 59 58
009159.png,107 30 120 43
009504.png,18 5 32 19
002491.png,112 100 124 111
004904.png,98 21 112 34
006371.png,35 100 53 119
007044.png,97 87 115 104
006665.png,112 109 124 122
007223.png,20 110 32 123
006716.png,33 102 43 113
004898.png,92 38 103 49
005135.png,112 89 124 102
004767.png,54 110 69 126
003210.png,21 19 37 35
008605.png,68 2 85 18
006138.png,42 12 52 22
001595.png,39 5 52 18
005420.png,77 2 93 18
008614.png,109 89 126 106
000313.png,84 80 94 90
